LocusID;stratum;Braker;Maker 1;Maker 2;Maker 3
AT5G28823;Spermatophyta;1;0;0;0
AT1G10220;Spermatophyta;1;1;1;1
AT5G50175;Spermatophyta;1;1;1;1
AT3G26740;Tracheophyta;1;1;1;1
AT1G21310;Tracheophyta;1;1;1;1
AT2G46330;Tracheophyta;1;1;1;1
AT1G70830;Tracheophyta;1;0;0;1
AT1G70830;Tracheophyta;1;0;0;1
AT1G70830;Tracheophyta;1;0;0;1
AT1G70830;Tracheophyta;1;0;0;1
AT1G70830;Tracheophyta;1;0;0;1
AT1G75750;Tracheophyta;1;1;1;0
AT1G75750;Tracheophyta;1;1;1;0
AT2G43150;Tracheophyta;1;1;1;0
AT1G23130;Tracheophyta;1;1;1;0
AT5G14920;Tracheophyta;1;1;1;1
AT5G04750;Tracheophyta;1;1;0;0
AT5G15230;Tracheophyta;1;1;1;1
AT5G15230;Tracheophyta;1;1;1;1
AT1G74670;Tracheophyta;1;0;0;0
AT2G14900;Tracheophyta;1;1;1;1
AT3G61640;Tracheophyta;1;1;1;1
AT4G23170;Tracheophyta;1;0;0;0
AT1G19770;Tracheophyta;1;1;1;1
AT5G22390;Tracheophyta;1;1;1;1
AT5G03460;Tracheophyta;1;1;0;0
AT4G10810;Tracheophyta;1;1;1;1
AT3G18050;Tracheophyta;1;1;1;1
AT1G01490;Tracheophyta;1;0;1;0
AT1G01490;Tracheophyta;1;0;1;0
AT2G04780;Tracheophyta;1;1;1;1
AT2G04780;Tracheophyta;1;1;1;1
AT4G24350;Tracheophyta;1;1;1;1
AT1G22690;Tracheophyta;1;1;1;1
AT1G22690;Tracheophyta;1;1;1;1
AT1G22690;Tracheophyta;1;1;1;1
AT5G40190;Tracheophyta;1;1;1;1
AT5G23760;Tracheophyta;1;1;1;1
AT5G52750;Tracheophyta;1;1;0;1
AT2G41010;Tracheophyta;1;0;1;1
AT2G32580;Tracheophyta;1;0;0;0
AT2G32580;Tracheophyta;1;0;0;0
AT1G70890;Tracheophyta;1;1;1;1
AT2G47700;Tracheophyta;1;1;1;1
AT5G55620;Tracheophyta;1;0;1;0
AT5G12120;Tracheophyta;1;1;1;1
AT3G22060;Tracheophyta;1;1;1;1
AT3G56590;Tracheophyta;1;1;0;0
AT3G56590;Tracheophyta;1;1;0;0
AT4G12970;Tracheophyta;1;1;1;1
AT1G13990;Tracheophyta;1;0;0;1
AT1G13990;Tracheophyta;1;0;0;1
AT1G13990;Tracheophyta;1;0;0;1
AT3G14840;Tracheophyta;1;1;1;1
AT5G22280;Tracheophyta;1;1;1;1
AT2G31560;Tracheophyta;1;1;1;1
AT2G31560;Tracheophyta;1;1;1;1
AT1G61660;Tracheophyta;1;1;0;0
AT5G48540;Tracheophyta;1;0;1;1
AT1G13650;Tracheophyta;1;0;0;0
AT1G13650;Tracheophyta;1;0;0;0
AT1G10657;Tracheophyta;1;1;1;1
AT3G22160;Tracheophyta;1;1;1;1
AT2G45250;Tracheophyta;1;0;1;1
AT3G44280;Tracheophyta;1;1;1;1
AT5G55530;Tracheophyta;1;1;1;1
AT5G55530;Tracheophyta;1;1;1;1
AT5G55530;Tracheophyta;1;1;1;1
AT1G50570;Tracheophyta;1;1;0;0
AT1G50570;Tracheophyta;1;1;0;0
AT3G07760;Tracheophyta;1;1;1;1
AT3G07760;Tracheophyta;1;1;1;1
AT3G05545;Tracheophyta;1;1;1;1
AT2G24762;Tracheophyta;1;1;1;1
AT1G05070;Tracheophyta;1;1;1;1
AT3G04930;Tracheophyta;1;1;1;1
AT3G04930;Tracheophyta;1;1;1;1
AT4G28100;Tracheophyta;1;0;0;0
AT4G37440;Tracheophyta;1;1;1;1
AT4G37440;Tracheophyta;1;1;1;1
AT4G18205;Tracheophyta;1;1;0;1
AT3G10810;Tracheophyta;1;1;0;1
AT4G33780;Tracheophyta;1;1;1;1
AT3G61190;Tracheophyta;1;0;0;0
AT3G61190;Tracheophyta;1;0;0;0
AT4G13950;Tracheophyta;1;0;1;0
AT2G39170;Tracheophyta;1;0;1;0
AT4G30996;Tracheophyta;1;1;0;0
AT4G18197;Tracheophyta;1;1;0;0
AT2G27830;Tracheophyta;1;1;0;1
AT2G32100;Tracheophyta;1;1;1;1
AT2G29510;Tracheophyta;1;1;1;1
AT3G52360;Tracheophyta;1;0;0;0
AT3G18800;Tracheophyta;1;0;0;1
AT1G09250;Tracheophyta;1;1;1;1
AT1G57990;Tracheophyta;1;1;1;1
AT2G33330;Tracheophyta;1;1;1;1
AT3G17350;Tracheophyta;1;1;1;1
AT2G17990;Tracheophyta;1;0;1;1
AT5G06980;Tracheophyta;1;0;0;0
AT5G06980;Tracheophyta;1;0;0;0
AT5G13560;Tracheophyta;1;1;1;1
AT3G19650;Tracheophyta;1;1;1;1
AT1G54920;Tracheophyta;1;1;1;1
AT1G54920;Tracheophyta;1;1;1;1
AT5G43630;Tracheophyta;1;0;1;1
AT3G19540;Tracheophyta;1;1;1;1
AT2G39000;Tracheophyta;1;0;1;0
AT4G22160;Tracheophyta;1;1;0;0
AT1G69935;Tracheophyta;1;1;1;1
AT3G62630;Tracheophyta;1;1;1;1
AT1G79160;Tracheophyta;1;1;1;1
AT5G13100;Tracheophyta;1;0;1;0
AT1G04520;Tracheophyta;1;1;1;1
AT5G54980;Tracheophyta;1;1;1;1
AT3G26960;Tracheophyta;1;0;1;1
AT1G70690;Tracheophyta;1;0;0;0
AT1G07750;Tracheophyta;1;0;0;0
AT1G48960;Tracheophyta;1;1;1;1
AT2G48030;Tracheophyta;1;1;1;1
AT5G11280;Tracheophyta;1;1;1;1
AT4G00420;Tracheophyta;1;1;0;0
AT4G30200;Tracheophyta;1;1;1;1
AT4G30200;Tracheophyta;1;1;1;1
AT4G30200;Tracheophyta;1;1;1;1
AT4G30200;Tracheophyta;1;1;1;1
AT3G28140;Tracheophyta;1;1;1;1
AT3G28140;Tracheophyta;1;1;1;1
AT2G26920;Tracheophyta;1;0;1;1
AT2G12462;Tracheophyta;1;1;1;1
AT2G43340;Tracheophyta;1;1;1;1
AT1G44760;Tracheophyta;1;1;1;1
AT3G48880;Tracheophyta;1;1;1;1
AT3G48880;Tracheophyta;1;1;1;1
AT3G54080;Tracheophyta;1;0;0;0
AT4G28760;Tracheophyta;1;1;1;1
AT4G28760;Tracheophyta;1;1;1;1
AT5G24105;Tracheophyta;0;1;1;1
AT4G25830;Tracheophyta;1;1;1;1
AT5G57685;Tracheophyta;1;1;1;1
AT1G72416;Tracheophyta;1;0;0;0
AT5G06265;Tracheophyta;1;1;1;1
AT5G06265;Tracheophyta;1;1;1;1
AT5G06265;Tracheophyta;1;1;1;1
AT2G42040;Tracheophyta;1;1;1;1
AT1G27690;Tracheophyta;0;1;1;1
AT1G27700;Tracheophyta;1;1;1;1
AT5G06610;Tracheophyta;1;1;1;1
AT5G37660;Tracheophyta;1;1;1;1
AT5G37660;Tracheophyta;1;1;1;1
AT5G36800;Tracheophyta;1;0;0;0
AT5G36710;Tracheophyta;1;0;0;0
AT3G26090;Tracheophyta;1;0;1;1
AT2G24290;Tracheophyta;1;0;1;1
AT5G13220;Tracheophyta;1;1;1;0
AT5G13220;Tracheophyta;1;1;1;0
AT5G13220;Tracheophyta;1;1;1;0
AT1G28230;Tracheophyta;1;1;1;1
AT2G32840;Tracheophyta;1;1;1;1
AT4G32295;Tracheophyta;1;1;1;1
AT5G59050;Tracheophyta;1;1;0;0
AT1G44750;Tracheophyta;1;1;1;1
AT1G44750;Tracheophyta;1;1;1;1
AT1G44750;Tracheophyta;1;1;1;1
AT3G50350;Tracheophyta;1;0;1;1
AT3G50350;Tracheophyta;1;0;1;1
AT4G17240;Tracheophyta;1;1;1;1
AT4G17240;Tracheophyta;1;1;1;1
AT5G51730;Tracheophyta;1;1;1;0
AT5G03050;Tracheophyta;0;0;1;1
AT5G66250;Tracheophyta;1;1;1;1
AT5G66250;Tracheophyta;1;1;1;1
AT5G66250;Tracheophyta;1;1;1;1
AT5G66250;Tracheophyta;1;1;1;1
AT5G57780;Tracheophyta;1;1;1;0
AT5G13310;Tracheophyta;1;1;1;1
AT1G10380;Tracheophyta;1;1;1;1
AT5G05180;Tracheophyta;1;1;1;1
AT5G05180;Tracheophyta;1;1;1;1
AT5G43880;Tracheophyta;1;1;1;1
AT1G22770;Tracheophyta;1;1;0;1
AT2G38580;Tracheophyta;1;1;1;1
AT5G10310;Tracheophyta;1;0;0;0
AT5G01030;Tracheophyta;1;1;1;1
AT5G01030;Tracheophyta;1;1;1;1
AT4G30240;Tracheophyta;1;1;1;1
AT4G18210;Tracheophyta;1;0;1;1
AT4G18220;Tracheophyta;1;1;1;1
AT2G18860;Tracheophyta;1;1;1;1
AT2G18860;Tracheophyta;1;1;1;1
AT4G32440;Tracheophyta;1;1;0;0
AT4G32440;Tracheophyta;1;1;0;0
AT4G32440;Tracheophyta;1;1;0;0
AT2G31130;Tracheophyta;1;1;1;1
AT3G22620;Tracheophyta;1;1;1;1
AT2G45760;Tracheophyta;1;1;1;1
AT1G02180;Tracheophyta;1;1;1;1
AT4G30410;Tracheophyta;1;1;0;0
AT4G30410;Tracheophyta;1;1;0;0
AT4G05010;Tracheophyta;1;1;0;0
AT2G27130;Tracheophyta;1;1;1;1
AT4G11521;Tracheophyta;1;1;0;0
AT3G07210;Tracheophyta;1;1;1;1
AT3G08880;Tracheophyta;1;1;1;1
AT3G02885;Tracheophyta;1;1;1;1
AT1G06630;Tracheophyta;1;0;0;0
AT1G06630;Tracheophyta;1;0;0;0
AT1G06630;Tracheophyta;1;0;0;0
AT1G69360;Tracheophyta;1;1;1;1
AT1G26620;Tracheophyta;1;1;1;1
AT1G35260;Tracheophyta;1;1;1;1
AT3G16740;Tracheophyta;1;0;0;0
AT4G19370;Tracheophyta;1;1;1;0
AT5G41761;Tracheophyta;1;1;1;1
AT4G25760;Tracheophyta;1;1;1;1
AT3G25855;Tracheophyta;1;1;1;1
AT1G09812;Tracheophyta;1;1;0;0
AT2G24220;Tracheophyta;1;1;1;1
AT2G24220;Tracheophyta;1;1;1;1
AT1G49840;Tracheophyta;1;1;1;1
AT1G13940;Tracheophyta;1;0;0;1
AT5G65170;Tracheophyta;1;1;1;1
AT4G14200;Tracheophyta;1;1;1;1
AT1G35830;Tracheophyta;1;0;0;0
AT4G02710;Tracheophyta;1;1;1;1
AT2G37930;Tracheophyta;1;1;1;1
AT2G33360;Tracheophyta;1;0;1;1
AT2G33360;Tracheophyta;1;0;1;1
AT2G27590;Tracheophyta;1;1;1;1
AT1G12790;Tracheophyta;1;1;1;1
AT1G11120;Tracheophyta;1;0;0;0
AT1G11120;Tracheophyta;1;0;0;0
AT3G22790;Tracheophyta;1;1;1;1
AT5G58320;Tracheophyta;1;1;1;0
AT5G58320;Tracheophyta;1;1;1;0
AT5G58320;Tracheophyta;1;1;1;0
AT2G32280;Tracheophyta;1;1;1;1
AT4G36840;Tracheophyta;1;1;1;1
AT5G62480;Tracheophyta;1;1;1;1
AT5G12300;Tracheophyta;1;1;1;1
AT2G42870;Tracheophyta;1;1;0;0
AT5G17460;Tracheophyta;1;1;1;1
AT5G17460;Tracheophyta;1;1;1;1
AT4G39720;Tracheophyta;1;1;1;1
AT5G65120;Tracheophyta;1;1;1;1
AT4G08700;Tracheophyta;1;1;1;1
AT5G09240;Tracheophyta;1;0;0;0
AT3G09035;Tracheophyta;1;1;1;1
AT4G31805;Tracheophyta;1;1;1;1
AT5G58210;Tracheophyta;0;1;1;1
AT5G58210;Tracheophyta;0;1;1;1
AT5G58210;Tracheophyta;0;1;1;1
AT5G58210;Tracheophyta;0;1;1;1
AT5G18980;Tracheophyta;1;1;1;0
AT2G46940;Tracheophyta;1;1;1;1
AT3G62460;Tracheophyta;1;0;1;0
AT2G22560;Tracheophyta;1;1;1;1
AT4G23680;Tracheophyta;1;1;1;1
AT4G31730;Tracheophyta;1;1;1;0
AT2G01660;Tracheophyta;1;1;0;0
AT2G01660;Tracheophyta;1;1;0;0
AT3G17460;Tracheophyta;1;0;0;0
AT2G15760;Tracheophyta;1;1;1;1
AT4G21310;Tracheophyta;1;0;0;0
AT1G79420;Tracheophyta;1;1;1;1
AT4G15120;Tracheophyta;1;1;1;1
AT2G47920;Tracheophyta;0;1;1;0
AT5G53250;Tracheophyta;0;1;1;1
AT3G09430;Tracheophyta;1;1;1;1
AT1G19980;Tracheophyta;1;1;0;1
AT4G22758;Tracheophyta;0;0;0;0
AT5G59020;Tracheophyta;1;1;0;0
AT3G20898;Tracheophyta;1;1;1;1
AT3G02140;Tracheophyta;1;1;1;1
AT4G11450;Tracheophyta;1;1;1;1
AT5G43980;Tracheophyta;1;1;1;1
AT1G03470;Tracheophyta;1;1;1;1
AT1G03470;Tracheophyta;1;1;1;1
AT4G21890;Tracheophyta;1;0;1;0
AT4G39630;Tracheophyta;1;1;1;1
AT3G62070;Tracheophyta;1;1;1;1
AT5G62165;Tracheophyta;1;1;1;1
AT5G59845;Tracheophyta;1;1;1;1
AT3G06210;Tracheophyta;1;1;1;1
AT2G47820;Tracheophyta;1;1;1;1
AT2G47820;Tracheophyta;1;1;1;1
AT3G26922;Tracheophyta;1;1;1;1
AT1G30840;Tracheophyta;1;1;1;1
AT1G30840;Tracheophyta;1;1;1;1
AT4G00980;Tracheophyta;1;1;1;1
AT2G33793;Tracheophyta;1;1;1;1
AT5G02580;Tracheophyta;1;1;1;1
AT2G42900;Tracheophyta;1;0;1;1
AT3G54000;Tracheophyta;1;1;0;0
AT1G23150;Tracheophyta;1;1;1;0
AT3G60720;Tracheophyta;1;1;1;1
AT5G66740;Tracheophyta;1;0;1;0
AT1G09050;Tracheophyta;1;1;1;1
AT4G28520;Tracheophyta;1;1;0;0
AT4G28520;Tracheophyta;1;1;0;0
AT4G28520;Tracheophyta;1;1;0;0
AT4G28520;Tracheophyta;1;1;0;0
AT4G04360;Tracheophyta;1;1;1;1
AT4G37445;Tracheophyta;1;1;1;1
AT4G06534;Tracheophyta;0;0;0;0
AT4G33985;Tracheophyta;1;1;1;1
AT1G64625;Tracheophyta;1;1;0;1
AT1G09040;Tracheophyta;1;1;0;1
AT5G52300;Tracheophyta;1;0;1;1
AT5G52300;Tracheophyta;1;0;1;1
AT5G50010;Tracheophyta;1;1;1;1
AT1G80200;Tracheophyta;1;1;0;0
AT1G31175;Tracheophyta;1;1;1;1
AT4G39925;Tracheophyta;0;1;1;0
AT1G05440;Tracheophyta;1;1;1;1
AT3G17030;Tracheophyta;1;1;0;1
AT5G41160;Tracheophyta;1;1;1;1
AT3G52130;Tracheophyta;1;1;1;1
AT5G10890;Tracheophyta;1;1;1;1
AT3G42725;Tracheophyta;1;1;1;1
AT1G57980;Tracheophyta;1;0;0;1
AT1G58210;Tracheophyta;1;1;1;1
AT4G18490;Tracheophyta;1;1;1;1
AT4G18490;Tracheophyta;1;1;1;1
AT1G14760;Tracheophyta;1;0;0;0
AT5G44120;Tracheophyta;1;1;1;1
AT5G44120;Tracheophyta;1;1;1;1
AT5G44120;Tracheophyta;1;1;1;1
AT4G36105;Tracheophyta;1;1;1;1
AT4G36105;Tracheophyta;1;1;1;1
AT3G24020;Tracheophyta;1;1;1;1
AT4G28170;Tracheophyta;1;1;1;1
AT3G04700;Tracheophyta;0;0;0;0
AT5G06010;Tracheophyta;1;0;1;0
AT4G36700;Tracheophyta;1;1;1;1
AT4G18195;Tracheophyta;1;1;0;1
AT2G34700;Tracheophyta;1;1;1;1
AT1G10417;Tracheophyta;1;1;1;1
AT1G11915;Tracheophyta;1;1;1;1
AT2G32130;Tracheophyta;1;0;0;0
AT1G35310;Tracheophyta;1;1;1;1
AT5G05840;Tracheophyta;1;1;1;1
AT1G04490;Tracheophyta;1;1;1;1
AT1G04490;Tracheophyta;1;1;1;1
AT5G17390;Tracheophyta;1;0;1;0
AT4G11180;Tracheophyta;1;0;0;1
AT2G33750;Tracheophyta;1;1;1;1
AT2G33750;Tracheophyta;1;1;1;1
AT1G11500;Tracheophyta;1;1;0;1
AT5G49320;Tracheophyta;1;0;0;0
AT3G57970;Tracheophyta;1;1;0;1
AT1G71740;Tracheophyta;1;0;0;0
AT3G61090;Tracheophyta;1;1;0;0
AT3G49510;Tracheophyta;1;0;0;0
AT5G24920;Tracheophyta;1;1;1;1
AT4G33930;Tracheophyta;1;1;1;1
AT4G19850;Tracheophyta;1;1;0;1
AT3G55720;Tracheophyta;1;1;1;1
AT2G42560;Tracheophyta;1;1;1;1
AT5G41280;Tracheophyta;1;1;1;1
AT1G56320;Tracheophyta;1;1;1;1
AT1G63520;Tracheophyta;1;1;1;0
AT4G28840;Tracheophyta;1;1;1;1
AT5G07380;Tracheophyta;1;1;1;1
AT5G07380;Tracheophyta;1;1;1;1
AT5G07380;Tracheophyta;1;1;1;1
AT1G31720;Tracheophyta;1;1;1;1
AT1G63580;Tracheophyta;1;1;0;0
AT5G66830;Tracheophyta;1;0;0;0
AT5G07190;Tracheophyta;1;0;0;0
AT5G07190;Tracheophyta;1;0;0;0
AT3G13662;Tracheophyta;1;1;1;1
AT2G36650;Tracheophyta;1;1;1;1
AT5G24352;Tracheophyta;1;0;1;1
AT1G33500;Tracheophyta;1;1;1;1
AT5G27940;Tracheophyta;1;1;1;1
AT3G04370;Tracheophyta;1;0;1;1
AT3G04370;Tracheophyta;1;0;1;1
AT1G03880;Tracheophyta;1;1;0;1
AT3G13660;Tracheophyta;1;0;0;1
AT1G57943;Tracheophyta;1;0;0;1
AT1G57943;Tracheophyta;1;0;0;1
AT4G04480;Tracheophyta;1;0;0;0
AT5G35770;Tracheophyta;1;1;1;1
AT4G18596;Tracheophyta;1;1;1;1
AT1G58007;Tracheophyta;1;1;1;1
AT1G58007;Tracheophyta;1;1;1;1
AT4G02830;Tracheophyta;1;1;1;1
AT4G02830;Tracheophyta;1;1;1;1
AT4G13450;Tracheophyta;1;1;1;1
AT4G13450;Tracheophyta;1;1;1;1
AT5G10130;Tracheophyta;1;1;1;1
AT1G63570;Tracheophyta;1;0;0;0
AT4G26020;Tracheophyta;1;1;1;1
AT2G28670;Tracheophyta;1;1;1;1
AT1G10790;Tracheophyta;1;1;0;0
AT5G36100;Tracheophyta;1;1;1;1
AT5G53700;Tracheophyta;1;1;1;0
AT1G75470;Tracheophyta;1;1;1;1
AT2G24140;Tracheophyta;1;0;0;0
AT1G09860;Tracheophyta;1;1;1;1
AT1G09650;Tracheophyta;1;1;1;1
AT1G31050;Tracheophyta;1;1;1;1
AT2G30380;Tracheophyta;1;1;1;1
AT4G22030;Tracheophyta;1;1;0;1
AT1G22110;Tracheophyta;1;1;1;1
AT2G37370;Tracheophyta;1;1;1;1
AT4G19400;Tracheophyta;1;0;0;0
AT2G03740;Tracheophyta;1;1;1;1
AT1G32280;Tracheophyta;1;1;1;1
AT5G56480;Tracheophyta;1;1;0;1
AT3G07450;Tracheophyta;1;0;0;1
AT5G62080;Tracheophyta;1;1;1;1
AT3G22570;Tracheophyta;1;1;0;1
AT5G52160;Tracheophyta;1;1;1;1
AT3G32090;Tracheophyta;1;0;0;0
AT2G18870;Tracheophyta;1;1;1;1
AT5G51360;Tracheophyta;1;0;0;0
AT5G19473;Tracheophyta;1;1;1;1
AT2G28680;Tracheophyta;1;1;1;1
AT2G28490;Tracheophyta;1;1;1;1
AT2G15260;Tracheophyta;1;0;1;0
AT2G31620;Tracheophyta;1;0;0;0
AT3G21900;Tracheophyta;1;0;0;1
AT3G21960;Tracheophyta;1;1;1;1
AT3G21960;Tracheophyta;1;1;1;1
AT3G21945;Tracheophyta;1;0;0;1
AT5G41300;Tracheophyta;1;1;1;1
AT1G63560;Tracheophyta;1;0;0;0
AT1G63590;Tracheophyta;1;0;1;0
AT5G41290;Tracheophyta;1;1;0;0
AT1G63550;Tracheophyta;1;1;1;0
AT1G63600;Tracheophyta;1;0;1;0
AT1G61750;Tracheophyta;1;0;0;0
AT4G20650;Tracheophyta;1;0;1;1
AT3G21940;Tracheophyta;1;0;0;1
AT5G39640;Tracheophyta;1;0;0;0
AT4G18190;Tracheophyta;1;1;0;0
AT1G28220;Tracheophyta;1;0;0;0
AT1G47603;Tracheophyta;1;1;1;1
AT3G26930;Tracheophyta;1;1;1;1
AT4G20600;Tracheophyta;1;1;1;1
AT4G20610;Tracheophyta;1;1;1;1
AT4G20620;Tracheophyta;1;1;1;1
AT4G20640;Tracheophyta;1;1;1;1
AT4G20550;Tracheophyta;1;1;1;1
AT4G20560;Tracheophyta;1;1;1;1
AT4G20570;Tracheophyta;1;1;1;1
AT4G20580;Tracheophyta;1;1;1;1
AT4G20590;Tracheophyta;1;1;1;1
AT4G20630;Tracheophyta;1;1;1;1
AT4G20530;Tracheophyta;1;1;1;1
AT4G20540;Tracheophyta;1;1;1;1
AT5G37320;Tracheophyta;1;1;1;1
AT1G75160;Tracheophyta;1;1;1;1
AT1G77932;Tracheophyta;1;1;1;1
AT2G15590;Tracheophyta;1;1;0;1
AT2G15590;Tracheophyta;1;1;0;1
AT2G15610;Tracheophyta;1;1;1;1
AT1G08790;Tracheophyta;1;0;0;0
AT5G28690;Tracheophyta;1;1;1;1
AT5G42905;Tracheophyta;1;0;0;0
AT1G70880;Tracheophyta;1;0;1;1
AT1G70870;Tracheophyta;1;0;1;1
AT2G47540;Tracheophyta;1;0;1;0
AT1G29140;Tracheophyta;1;1;0;1
AT3G09925;Tracheophyta;1;1;0;0
AT2G47530;Tracheophyta;1;0;1;0
AT5G05500;Tracheophyta;1;1;1;1
AT1G11765;Tracheophyta;1;1;1;1
AT4G34080;Tracheophyta;1;1;1;1
AT2G01560;Tracheophyta;1;1;0;0
AT4G00080;Tracheophyta;1;1;1;1
AT3G36659;Tracheophyta;1;0;0;0
AT2G42000;Tracheophyta;1;0;0;0
AT2G23240;Tracheophyta;1;0;1;1
AT2G23240;Tracheophyta;1;0;1;1
AT2G42000;Tracheophyta;1;0;0;0
AT2G15170;Tracheophyta;1;0;1;1
AT3G11350;Tracheophyta;1;1;1;1
AT3G42160;Tracheophyta;1;1;1;1
AT5G07571;Tracheophyta;0;0;0;0
AT5G07600;Tracheophyta;1;1;1;1
AT3G60060;Tracheophyta;1;1;1;1
AT1G60240;Tracheophyta;1;0;1;0
AT5G45113;Tracheophyta;1;0;0;0
AT5G10500;Tracheophyta;1;1;1;1
AT1G09720;Tracheophyta;1;0;0;0
AT1G48405;Tracheophyta;1;0;0;1
AT4G03153;Tracheophyta;1;1;1;1
AT1G57780;Tracheophyta;1;1;1;0
AT3G04900;Tracheophyta;1;0;0;0
AT4G13380;Tracheophyta;1;1;1;1
AT1G30473;Tracheophyta;1;1;1;1
AT1G29000;Tracheophyta;1;1;0;1
AT5G49350;Tracheophyta;1;1;1;0
AT5G49350;Tracheophyta;1;1;1;0
AT5G07550;Tracheophyta;1;1;0;1
AT5G07550;Tracheophyta;1;1;0;1
AT5G07510;Tracheophyta;1;1;0;1
AT5G07510;Tracheophyta;1;1;0;1
AT5G07510;Tracheophyta;1;1;0;1
AT5G07530;Tracheophyta;1;0;1;1
AT5G07530;Tracheophyta;1;0;1;1
AT3G30725;Tracheophyta;1;0;0;0
AT2G30810;Tracheophyta;1;1;0;1
AT1G10588;Tracheophyta;0;1;1;1
AT2G18420;Tracheophyta;1;1;1;1
AT1G10588;Tracheophyta;0;1;1;1
AT3G10185;Tracheophyta;1;1;1;1
AT2G39540;Tracheophyta;0;1;1;0
AT4G09600;Tracheophyta;1;1;1;1
AT4G09610;Tracheophyta;1;1;1;1
AT5G56400;Tracheophyta;1;1;0;1
AT3G49030;Tracheophyta;1;0;0;0
AT5G56560;Tracheophyta;1;1;0;1
AT1G32375;Tracheophyta;1;0;0;0
AT4G00315;Tracheophyta;1;0;0;0
AT5G50270;Tracheophyta;1;0;0;0
AT5G22670;Tracheophyta;1;0;0;0
AT3G49040;Tracheophyta;1;0;0;1
AT3G58860;Tracheophyta;1;0;0;0
AT5G02920;Tracheophyta;1;0;0;1
AT3G16555;Tracheophyta;1;0;1;0
AT1G71320;Tracheophyta;0;0;1;1
AT1G15015;Tracheophyta;1;0;1;0
AT4G23960;Tracheophyta;0;0;0;1
AT3G51171;Tracheophyta;1;1;1;1
AT1G70390;Tracheophyta;1;1;1;0
AT3G13830;Tracheophyta;1;0;0;0
AT5G51000;Tracheophyta;1;0;0;0
AT3G18340;Tracheophyta;1;1;0;0
AT2G40910;Tracheophyta;1;1;0;1
AT2G40910;Tracheophyta;1;1;0;1
AT1G31000;Tracheophyta;1;1;0;1
AT4G17200;Tracheophyta;1;0;0;0
AT1G54550;Tracheophyta;1;0;0;0
AT1G26515;Tracheophyta;1;0;0;0
AT4G04985;Tracheophyta;1;0;0;0
AT4G28485;Tracheophyta;1;1;1;0
AT3G22040;Tracheophyta;1;0;0;0
AT4G20670;Tracheophyta;1;0;1;1
AT3G22050;Tracheophyta;1;0;0;0
AT3G29040;Tracheophyta;1;0;0;0
AT3G21990;Tracheophyta;1;0;0;1
AT3G21910;Tracheophyta;1;0;0;0
AT3G22000;Tracheophyta;1;0;0;0
AT3G58310;Tracheophyta;1;0;0;0
AT4G20680;Tracheophyta;1;1;1;0
AT5G42655;Tracheophyta;1;0;0;0
AT4G34300;Tracheophyta;1;0;0;0
AT2G15770;Tracheophyta;1;0;0;0
AT3G22640;Tracheophyta;1;1;1;1
AT4G25580;Tracheophyta;1;1;1;1
AT4G00467;Tracheophyta;1;1;0;0
AT4G14280;Tracheophyta;1;1;1;1
AT4G17585;Tracheophyta;1;0;1;0
AT5G39810;Tracheophyta;1;0;1;0
AT5G39750;Tracheophyta;1;0;1;1
AT5G38740;Tracheophyta;1;1;1;1
AT5G40120;Tracheophyta;1;0;0;0
AT5G41200;Tracheophyta;1;0;1;0
AT5G40220;Tracheophyta;1;1;1;1
AT5G37415;Tracheophyta;0;0;0;1
AT3G25930;Tracheophyta;1;1;1;1
AT3G03290;Tracheophyta;1;1;0;0
AT1G48980;Tracheophyta;1;1;1;1
AT1G06925;Tracheophyta;1;0;1;0
AT5G49050;Tracheophyta;1;1;0;1
AT3G55570;Tracheophyta;1;1;0;1
AT1G06810;Tracheophyta;1;0;0;0
AT5G36722;Tracheophyta;0;0;0;0
AT5G36810;Tracheophyta;0;0;0;0
AT2G35850;Tracheophyta;1;0;1;1
AT5G36980;Tracheophyta;1;0;0;0
AT1G24256;Tracheophyta;1;1;0;1
AT3G09950;Tracheophyta;1;1;1;1
AT1G15320;Tracheophyta;1;0;0;0
AT3G28020;Tracheophyta;1;1;1;1
AT1G15320;Tracheophyta;1;0;0;0
AT3G11405;Tracheophyta;1;0;0;0
AT5G37730;Tracheophyta;1;1;1;1
AT4G22600;Tracheophyta;1;0;0;0
AT4G24026;Tracheophyta;0;1;1;1
AT5G45320;Tracheophyta;1;1;1;1
AT2G19890;Tracheophyta;1;1;1;1
AT2G20080;Tracheophyta;1;1;1;1
AT2G20080;Tracheophyta;1;1;1;1
AT1G55670;Viridiplantae;1;0;1;1
AT1G52230;Viridiplantae;1;1;1;1
AT1G67740;Viridiplantae;1;1;1;1
AT3G16140;Viridiplantae;1;1;1;1
AT1G30380;Viridiplantae;1;1;1;1
AT5G64040;Viridiplantae;1;1;1;1
AT5G64040;Viridiplantae;1;1;1;1
AT3G07230;Viridiplantae;0;0;1;1
AT2G20820;Viridiplantae;1;1;1;1
AT2G06520;Viridiplantae;0;0;1;0
AT4G37830;Viridiplantae;1;1;1;1
AT3G48140;Viridiplantae;1;1;1;1
AT2G02510;Viridiplantae;0;1;1;0
AT4G02530;Viridiplantae;1;0;1;1
AT5G23060;Viridiplantae;1;1;1;1
AT2G21870;Viridiplantae;1;1;1;1
AT2G21870;Viridiplantae;1;1;1;1
AT1G16880;Viridiplantae;1;1;1;1
AT1G14450;Viridiplantae;1;0;1;0
